,source_file,name,_score_name,age,_score_age,gender,_score_gender,presenting_complaint_1,_score_presenting_complaint_1,presenting_complaint_2,_score_presenting_complaint_2,visit_outcome,_score_visit_outcome,_dataset,_parser,_model,_errors,_file
6722,patient_097.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run1.json
6723,patient_096.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.834,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run1.json
6724,patient_102.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.835,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run1.json
6725,patient_100.pdf,0.0,0.796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.933,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run1.json
6726,patient_098.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run1.json
6727,patient_101.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.864,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run1.json
6728,patient_10.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.914,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run1.json
6729,patient_12.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run1.json
6730,patient_11.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run1.json
6731,patient_014.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6732,patient_013.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6733,patient_016.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6734,patient_019.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6735,patient_015.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6736,patient_017.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.916,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6737,patient_01.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6738,patient_018.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.842,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6739,patient_020.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6740,patient_02.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6741,patient_021.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6742,patient_024.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6743,patient_025.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6744,patient_023.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6745,patient_022.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6746,patient_027.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6747,patient_026.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6748,patient_030.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.905,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6749,patient_032.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6750,patient_033.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6751,patient_03.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.546,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6752,patient_028.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.882,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6753,patient_029.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6754,patient_031.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.767,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6755,patient_037.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.719,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6756,patient_039.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6757,patient_038.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.844,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6758,patient_040.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6759,patient_035.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6760,patient_04.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6761,patient_042.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.891,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6762,patient_041.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6763,patient_043.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.891,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6764,patient_036.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6765,patient_034.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.873,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6766,patient_044.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6767,patient_047.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6768,patient_049.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6769,patient_045.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6770,patient_046.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6771,patient_050.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6772,patient_048.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6773,patient_052.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.927,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6774,patient_051.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.902,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6775,patient_053.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6776,patient_055.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6777,patient_05.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.845,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6778,patient_054.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6779,patient_058.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6780,patient_056.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6781,patient_057.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6782,patient_06.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.778,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6783,patient_061.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6784,patient_059.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6785,patient_060.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.868,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6786,patient_063.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.834,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6787,patient_064.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6788,patient_067.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6789,patient_065.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.832,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6790,patient_066.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6791,patient_062.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6792,patient_068.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6793,patient_069.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6794,patient_072.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.822,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6795,patient_07.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6796,patient_070.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6797,patient_071.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6798,patient_073.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6799,patient_076.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.922,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6800,patient_075.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6801,patient_074.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.867,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6802,patient_078.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6803,patient_079.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.67,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6804,patient_080.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6805,patient_08.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6806,patient_077.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.857,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6807,patient_081.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6808,patient_082.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6809,patient_083.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6810,patient_086.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6811,patient_084.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6812,patient_090.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6813,patient_085.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.767,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6814,patient_087.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6815,patient_088.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6816,patient_089.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6817,patient_09.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.84,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6818,patient_093.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6819,patient_091.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6820,patient_096.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.865,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6821,patient_092.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.891,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6822,patient_095.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6823,patient_094.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6824,patient_098.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6825,patient_097.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6826,patient_10.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.914,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6827,patient_101.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.864,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6828,patient_102.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.835,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6829,patient_099.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6830,patient_100.pdf,0.0,0.796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.933,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6831,patient_11.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.983,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6832,patient_12.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run2.json
6833,patient_013.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6834,patient_019.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.633,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6835,patient_017.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.924,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6836,patient_015.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6837,patient_014.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6838,patient_016.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6839,patient_02.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6840,patient_01.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6841,patient_018.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.842,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6842,patient_020.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6843,patient_022.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6844,patient_025.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6845,patient_021.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6846,patient_026.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.904,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6847,patient_023.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6848,patient_024.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6849,patient_028.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.882,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6850,patient_027.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6851,patient_03.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.827,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6852,patient_032.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6853,patient_030.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.905,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6854,patient_031.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.767,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6855,patient_033.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.66,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6856,patient_029.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
6857,patient_034.pdf,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.814,medical,unstructured,gpt-4.1-mini,0,unstructured_gpt-4.1-mini_run3.json
